fare_pkr,trip_duration_min,driver_rating,surge_multiplier,effective_fare,fare_per_min,fare_efficiency,Month,DayOfWeek,Hour_of_Day,Quarter,Is_Weekend,Is_Holiday,City_Raw_Lahore,City_Raw_Other,City_Raw_Peshawar,City_Raw_Quetta,Vehicle_Raw_SUV,Vehicle_Raw_Sedan,Vehicle_Raw_Van,Weather_Raw_Foggy,Weather_Raw_Rainy,Weather_Raw_Unknown,Weather_Raw_Windy,is_peak_hour,is_night_ride,is_high_surge,hour_sin,hour_cos,month_sin,month_cos
359.98,30.8,4.0,1.0,359.98,11.6877,359.98,9,4,18,3,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
1033.73,12.7,4.3,1.2,1240.48,81.3961,861.4416666666667,9,5,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
266.57,30.2,3.7,1.0,266.57,8.8268,266.57,9,5,6,3,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.0,-1.0,-0.0
285.2,5.0,5.0,1.0,285.2,57.04,285.2,9,5,12,3,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
268.72,10.2,3.4,1.2,322.46,26.3451,223.93333333333337,9,5,18,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
628.38,22.1,4.2,1.0,628.38,28.4335,628.38,9,6,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,-1.0,-0.0
551.31,0.4,4.9,2.0,1102.62,1378.275,275.655,9,6,6,3,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1.0,0.0,-1.0,-0.0
404.57,28.2,3.6,1.0,404.57,14.3465,404.57,9,6,12,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
260.97,39.7,4.2,1.0,260.97,6.5736,260.97,9,6,18,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
473.79,11.2,4.4,1.2,568.55,42.3027,394.8250000000001,9,0,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
672.18,13.1,3.9,1.0,672.18,51.3115,672.18,9,0,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
911.86,41.9,4.3,1.0,911.86,21.7628,911.86,9,0,12,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
313.87,32.9,4.6,1.2,376.64,9.5401,261.55833333333334,9,0,18,3,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
403.82,7.5,4.1,1.2,484.58,53.8427,336.51666666666665,9,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
548.62,8.6,4.7,2.0,1097.24,63.793,274.31,9,1,6,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,-1.0,-0.0
358.03,25.0,4.5,1.0,358.03,14.3212,358.03,9,1,12,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
200.98,18.2,4.0,1.0,200.98,11.0429,200.98,9,1,18,3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
404.9,3.9,4.9,1.0,404.9,103.8205,404.9,9,2,0,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
216.39,8.2,3.9,1.0,216.39,26.389,216.39,9,2,6,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.0,-1.0,-0.0
700.81,50.7,4.7,1.2,840.97,13.8227,584.0083333333333,9,2,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
373.48,25.6,3.9,1.0,373.48,14.5891,373.48,9,2,18,3,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
426.11,93.9,4.1,1.0,426.11,4.5379,426.11,9,3,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,-1.0,-0.0
289.39,32.0,4.2,1.0,289.39,9.0434,289.39,9,3,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
434.72,62.6,4.5,1.2,521.66,6.9444,362.2666666666667,9,3,12,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
804.04,5.4,3.1,1.5,1206.06,148.8963,536.0266666666666,9,3,18,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
738.72,32.5,4.5,1.2,886.46,22.7298,615.6,9,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,-1.0,-0.0
236.12,0.4,4.2,1.0,236.12,590.3,236.12,9,4,6,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1.0,0.0,-1.0,-0.0
64.69,24.4,4.4,1.2,77.63,2.6512,53.90833333333333,9,4,12,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,-0.0
406.54,13.9,4.6,1.2,487.85,29.2475,338.78333333333336,9,4,18,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
374.85,9.4,4.5,1.0,374.85,39.8777,374.85,9,5,0,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0.0,1.0,-1.0,-0.0
362.71,43.6,3.3,1.0,362.71,8.319,362.71,9,5,6,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1.0,0.0,-1.0,-0.0
324.91,42.4,3.8,1.0,324.91,7.663,324.91,9,5,12,3,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
232.98,0.5,4.5,1.0,232.98,465.96,232.98,9,5,18,3,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,-1.0,-0.0,-1.0,-0.0
1204.7,20.7,4.4,1.5,1807.05,58.1981,803.1333333333333,9,6,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
1023.72,10.1,3.9,1.0,1023.72,101.3584,1023.72,9,6,6,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
354.44,11.8,4.7,1.0,354.44,30.0373,354.44,9,6,12,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
470.36,39.2,4.2,1.5,705.54,11.999,313.5733333333333,9,6,18,3,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
707.0,8.2,4.7,1.5,1060.5,86.2195,471.3333333333333,9,0,0,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0.0,1.0,-1.0,-0.0
469.57,63.0,4.9,1.2,563.48,7.4535,391.3083333333333,9,0,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
339.33,4.4,4.4,1.0,339.33,77.1205,339.33,9,0,12,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
203.15,23.9,4.6,1.0,203.15,8.5,203.15,9,0,18,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
442.81,24.5,4.0,1.0,442.81,18.0739,442.81,9,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
218.33,6.4,4.7,1.0,218.33,34.1141,218.33,9,1,6,3,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.0,0.0,-1.0,-0.0
777.11,8.6,4.4,1.0,777.11,90.3616,777.11,9,1,12,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
432.62,39.6,4.2,1.0,432.62,10.9247,432.62,9,1,18,3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
570.84,31.6,3.7,1.0,570.84,18.0646,570.84,9,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
368.89,8.8,4.1,1.0,368.89,41.9193,368.89,9,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
659.4,16.8,3.7,1.0,659.4,39.25,659.4,9,2,12,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
310.23,1.4,4.7,1.2,372.28,221.5929,258.52500000000003,9,2,18,3,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
510.36,5.2,4.9,1.2,612.43,98.1462,425.3,9,3,0,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0.0,1.0,-1.0,-0.0
361.63,14.6,4.8,1.0,361.63,24.7692,361.63,9,3,6,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
390.98,2.0,5.0,1.0,390.98,195.49,390.98,9,3,12,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
702.45,40.8,4.1,1.0,702.45,17.2169,702.45,9,3,18,3,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
288.15,27.8,4.6,1.0,288.15,10.3651,288.15,9,4,0,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
528.13,63.3,3.7,1.0,528.13,8.3433,528.13,9,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
822.72,26.0,4.2,1.5,1234.08,31.6431,548.48,9,4,12,3,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,-0.0
689.83,62.0,3.6,2.0,1379.66,11.1263,344.915,9,4,18,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.0,-0.0,-1.0,-0.0
315.13,17.8,4.6,1.2,378.16,17.7039,262.6083333333333,9,5,0,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
564.58,20.2,4.1,1.5,846.87,27.9495,376.3866666666667,9,5,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
154.22,83.0,3.3,1.2,185.06,1.8581,128.51666666666668,9,5,12,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
714.2,22.6,4.0,1.0,714.2,31.6018,714.2,9,5,18,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
1367.08,0.7,5.0,2.0,2734.16,1952.9714,683.54,9,6,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,1.0,-1.0,-0.0
513.07,28.3,4.5,1.0,513.07,18.1297,513.07,9,6,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
842.83,51.9,4.7,1.2,1011.4,16.2395,702.3583333333333,9,6,12,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
197.63,34.9,4.4,1.0,197.63,5.6628,197.63,9,6,18,3,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
247.36,19.3,4.2,1.0,247.36,12.8166,247.36,9,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
368.17,24.5,4.3,1.2,441.8,15.0273,306.80833333333334,9,0,6,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
404.72,101.7,4.4,1.0,404.72,3.9795,404.72,9,0,12,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
514.71,2.1,3.8,1.0,514.71,245.1,514.71,9,0,18,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
315.96,24.2,4.7,1.0,315.96,13.0562,315.96,9,1,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
472.88,7.3,4.9,1.0,472.88,64.7781,472.88,9,1,6,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1.0,0.0,-1.0,-0.0
701.76,22.5,4.2,2.0,1403.52,31.1893,350.88,9,1,12,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.0,-1.0,-1.0,-0.0
563.55,20.6,4.0,1.2,676.26,27.3568,469.625,9,1,18,3,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
361.88,3.7,3.9,1.0,361.88,97.8054,361.88,9,2,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
633.42,5.1,5.0,1.0,633.42,124.2,633.42,9,2,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
353.68,21.4,4.1,1.5,530.52,16.5271,235.78666666666663,9,2,12,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
459.71,3.0,4.6,1.0,459.71,153.2367,459.71,9,2,18,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
684.04,6.8,4.2,1.0,684.04,100.5941,684.04,9,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
399.16,39.7,4.2,1.0,399.16,10.0544,399.16,9,3,6,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
216.53,8.7,3.9,1.5,324.8,24.8885,144.35333333333332,9,3,12,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
453.17,14.7,3.8,1.0,453.17,30.8279,453.17,9,3,18,3,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
687.02,62.3,4.7,1.0,687.02,11.0276,687.02,9,4,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
718.11,5.7,3.8,1.0,718.11,125.9842,718.11,9,4,6,3,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1.0,0.0,-1.0,-0.0
241.65,10.9,4.5,1.0,241.65,22.1697,241.65,9,4,12,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
620.9,20.5,4.3,1.0,620.9,30.2878,620.9,9,4,18,3,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
386.82,31.0,4.7,1.0,386.82,12.4781,386.82,9,5,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,1.0,-1.0,-0.0
870.42,51.0,4.0,1.0,870.42,17.0671,870.42,9,5,6,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
219.16,54.4,4.8,1.0,219.16,4.0287,219.16,9,5,12,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,-0.0
615.11,33.0,4.2,1.0,615.11,18.6397,615.11,9,5,18,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
365.03,5.7,5.0,1.5,547.54,64.0404,243.35333333333327,9,6,0,3,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
318.65,0.6,3.5,1.5,477.98,531.0833,212.4333333333333,9,6,6,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
699.14,10.7,5.0,1.0,699.14,65.3402,699.14,9,6,12,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
753.32,3.4,4.2,1.0,753.32,221.5647,753.32,9,6,18,3,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
127.08,27.3,4.4,1.0,127.08,4.6549,127.08,9,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,1.0,-1.0,-0.0
705.3,23.8,4.0,1.2,846.36,29.6345,587.75,9,0,6,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
424.46,1.0,3.5,1.2,509.35,424.46,353.71666666666664,9,0,12,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
446.65,39.9,4.0,1.0,446.65,11.1942,446.65,9,0,18,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
212.21,6.3,4.1,1.2,254.65,33.6841,176.84166666666667,9,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
594.97,12.5,4.4,1.2,713.96,47.5976,495.8083333333334,9,1,6,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-1.0,-0.0
1219.5,24.3,4.9,2.0,2439.0,50.1852,609.75,9,1,12,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,-1.0,-1.0,-0.0
329.31,12.3,4.4,1.0,329.31,26.7732,329.31,9,1,18,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
788.62,12.8,4.4,1.0,788.62,61.6109,788.62,9,2,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
438.24,1.5,4.5,1.0,438.24,292.16,438.24,9,2,6,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
336.44,11.3,3.4,1.5,504.66,29.7735,224.2933333333333,9,2,12,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
188.67,31.8,3.5,1.2,226.4,5.933,157.225,9,2,18,3,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
843.64,54.3,3.6,1.0,843.64,15.5366,843.64,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
466.03,11.7,4.1,1.0,466.03,39.8316,466.03,9,3,6,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0.0,-1.0,-0.0
345.8,12.1,3.4,1.0,345.8,28.5785,345.8,9,3,12,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
376.97,26.7,4.0,1.0,376.97,14.1187,376.97,9,3,18,3,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
618.62,62.9,3.6,1.0,618.62,9.835,618.62,9,4,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
345.5,6.8,4.5,1.0,345.5,50.8088,345.5,9,4,6,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
259.7,12.8,4.5,1.0,259.7,20.2891,259.7,9,4,12,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,-1.0,-1.0,-0.0
414.39,35.0,4.1,1.2,497.27,11.8397,345.325,9,4,18,3,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
407.81,20.7,3.4,1.0,407.81,19.701,407.81,9,5,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-1.0,-0.0
403.15,2.6,4.2,1.0,403.15,155.0577,403.15,9,5,6,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0,0.0,-1.0,-0.0
347.95,21.7,4.5,1.0,347.95,16.0346,347.95,9,5,12,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.0,-1.0,-1.0,-0.0
802.02,4.5,4.7,1.5,1203.03,178.2267,534.68,9,5,18,3,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,-1.0,-0.0,-1.0,-0.0
1437.78,15.7,5.0,1.0,1437.78,91.5783,1437.78,10,6,0,4,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,-0.866025,0.5
241.99,16.6,4.9,1.5,362.98,14.5777,161.32666666666668,10,6,6,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.866025,0.5
114.49,46.0,4.4,1.0,114.49,2.4889,114.49,10,6,12,4,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0,-1.0,-0.866025,0.5
388.12,13.7,4.2,2.0,776.24,28.3299,194.06,10,6,18,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,-1.0,-0.0,-0.866025,0.5
123.64,7.2,3.9,1.5,185.46,17.1722,82.42666666666666,10,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,-0.866025,0.5
177.6,5.8,5.0,1.0,177.6,30.6207,177.6,10,0,6,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,-0.866025,0.5
332.41,45.6,4.4,2.0,664.82,7.2897,166.205,10,0,12,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,-1.0,-0.866025,0.5
616.4,4.1,4.6,1.0,616.4,150.3415,616.4,10,0,18,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,-1.0,-0.0,-0.866025,0.5
385.79,12.2,4.0,1.0,385.79,31.6221,385.79,10,1,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0.0,1.0,-0.866025,0.5
94.74,4.6,3.7,1.0,94.74,20.5957,94.74,10,1,6,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0,0.0,-0.866025,0.5
383.14,32.7,4.1,1.0,383.14,11.7168,383.14,10,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,-1.0,-0.866025,0.5
398.23,14.1,4.1,1.2,477.88,28.2433,331.8583333333333,10,1,18,4,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,-0.866025,0.5
401.72,9.5,4.4,1.2,482.06,42.2863,334.7666666666667,10,2,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0,1.0,-0.866025,0.5
743.76,9.9,3.9,1.0,743.76,75.1273,743.76,10,2,6,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,-0.866025,0.5
682.91,42.1,4.3,1.0,682.91,16.2211,682.91,10,2,12,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,-1.0,-0.866025,0.5
456.81,17.8,4.9,1.0,456.81,25.6635,456.81,10,2,18,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,-0.866025,0.5
1102.46,27.8,3.5,1.2,1322.95,39.6568,918.7166666666668,10,3,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,1.0,-0.866025,0.5
331.92,50.0,3.2,1.0,331.92,6.6384,331.92,10,3,6,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,-0.866025,0.5
411.56,51.0,4.9,1.5,617.34,8.0698,274.37333333333333,10,3,12,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,-0.866025,0.5
434.42,8.8,3.6,1.0,434.42,49.3659,434.42,10,3,18,4,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,-1.0,-0.0,-0.866025,0.5
187.43,67.0,4.1,1.0,187.43,2.7975,187.43,10,4,0,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,1.0,-0.866025,0.5
439.13,0.6,4.6,1.5,658.7,731.8833,292.75333333333333,10,4,6,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,-0.866025,0.5
166.42,10.4,4.3,1.0,166.42,16.0019,166.42,10,4,12,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,-1.0,-0.866025,0.5
304.26,49.8,4.3,1.0,304.26,6.1096,304.26,10,4,18,4,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-1.0,-0.0,-0.866025,0.5
467.4,7.1,4.3,1.0,467.4,65.831,467.4,10,5,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0.0,1.0,-0.866025,0.5
205.77,7.0,5.0,1.0,205.77,29.3957,205.77,10,5,6,4,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1.0,0.0,-0.866025,0.5
520.3,7.9,5.0,2.0,1040.6,65.8608,260.15,10,5,12,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,-1.0,-0.866025,0.5
278.21,20.8,4.0,1.0,278.21,13.3755,278.21,10,5,18,4,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1.0,-0.0,-0.866025,0.5
361.21,12.7,4.8,1.0,361.21,28.4417,361.21,10,6,0,4,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0,1.0,-0.866025,0.5
566.34,28.5,4.6,1.0,566.34,19.8716,566.34,10,6,6,4,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,-0.866025,0.5
421.37,49.6,4.3,1.0,421.37,8.4954,421.37,10,6,12,4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,-1.0,-0.866025,0.5
514.24,24.7,3.8,1.2,617.09,20.8194,428.53333333333336,10,6,18,4,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,-1.0,-0.0,-0.866025,0.5
548.91,5.0,4.5,2.0,1097.82,109.782,274.455,10,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0.0,1.0,-0.866025,0.5
417.79,59.4,4.1,1.5,626.69,7.0335,278.5266666666667,10,0,6,4,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,-0.866025,0.5
529.2,6.8,4.1,1.0,529.2,77.8235,529.2,10,0,12,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,-1.0,-0.866025,0.5
301.48,3.6,3.9,1.0,301.48,83.7444,301.48,10,0,18,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,-1.0,-0.0,-0.866025,0.5
562.86,2.1,4.8,1.0,562.86,268.0286,562.86,10,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0.0,1.0,-0.866025,0.5
